Rk;Player;Nation;Pos;Squad;Comp;AgeMP;Starts;Min;Goals;Shots;SoT
2023;Adrien Rabiot;FRA;MF;Juventus;Serie A;2717;16;1398;3;1.42;0.77
2024;Nemanja Radonji?;SRB;MFFW;Torino;Serie A;2619;10;916;2;3.43;1.18
2025;Ivan Radovanovi?;SRB;MFDF;Salernitana;Serie A;3410;7;671;0;0.93;0
2026;Ionu? Radu;ROU;GK;Cremonese;Serie A;259;9;810;0;0;0
2027;Ionu? Radu;ROU;GK;Auxerre;Ligue 1;253;3;270;0;0;0
2028;Antonio Raillo;ESP;DF;Mallorca;La Liga;3120;20;1800;1;0.3;0.15
2029;Predrag Rajkovi?;SRB;GK;Mallorca;La Liga;2721;21;1890;0;0;0
2030;Ivan Rakiti?;CRO;MF;Sevilla;La Liga;3417;11;945;1;1.62;0.57
2031;Diant Ramaj;GER;GK;Eint Frankfurt;Bundesliga;211;1;90;0;0;0
2032;Largie Ramazani;BEL;FWMF;Almer�a;La Liga;2119;12;1039;2;2.52;1.22
2033;Adil Rami;FRA;DF;Troyes;Ligue 1;377;5;539;0;0.67;0.33
2034;Chris Ramos;ESP;MF;C�diz;La Liga;261;0;21;0;0;0
2035;Sergio Ramos;ESP;DF;Paris S-G;Ligue 1;3620;18;1534;0;0.59;0.24
2036;Aaron Ramsdale;ENG;GK;Arsenal;Premier League;2421;21;1890;0;0;0
2037;Aaron Ramsey;WAL;MF;Nice;Ligue 1;3218;11;1017;1;1.5;0.53
2038;Jacob Ramsey;ENG;MF;Aston Villa;Premier League;2118;15;1236;2;0.88;0.51
2039;Luca Ranieri;ITA;DF;Fiorentina;Serie A;232;2;175;0;0;0
2040;Andrea Ranocchia;ITA;DF;Monza;Serie A;341;1;47;0;0;0
2041;Filippo Ranocchia;ITA;MF;Monza;Serie A;2111;5;477;1;2.45;0.94
2042;Lilian Raolisoa;FRA;MFDF;Angers;Ligue 1;222;0;47;0;0;0
2043;Raphinha;BRA;FW;Barcelona;La Liga;2619;11;959;4;3.64;1.03
2044;Nicolai Rapp;GER;MFDF;Werder Bremen;Bundesliga;267;0;71;0;1.25;0
2045;Elba Rashani;KVX;MFDF;Clermont Foot;Ligue 1;2920;15;1286;2;1.4;0.56
2046;Marcus Rashford;ENG;FW;Manchester Utd;Premier League;2522;20;1795;11;3.02;1.31
2047;Giacomo Raspadori;ITA;FWMF;Napoli;Serie A;2214;7;572;1;3.91;1.88
2048;Giacomo Raspadori;ITA;FW;Sassuolo;Serie A;221;0;45;0;0;0
2049;Rafael Rat�o;BRA;FW;Toulouse;Ligue 1;2717;16;1147;4;1.34;0.71
2050;David Raum;GER;DFFW;RB Leipzig;Bundesliga;2419;14;1183;0;0.69;0.15
2051;Rayan Raveloson;MAD;MFDF;Auxerre;Ligue 1;2618;11;1011;0;1.25;0.09
2052;David Raya;ESP;GK;Brentford;Premier League;2722;22;1980;0;0;0
2053;Tim Ream;USA;DF;Fulham;Premier League;3523;23;2067;1;0.13;0.09
2054;Ante Rebi?;CRO;FW;Milan;Serie A;2913;5;514;3;3.16;1.58
2055;Arkadiusz Reca;POL;DF;Spezia;Serie A;2718;16;1340;1;0.74;0.27
2056;Nathan Redmond;ENG;DF;Southampton;Premier League;281;0;1;0;0;0
2057;Harrison Reed;ENG;MF;Fulham;Premier League;2822;22;1815;2;0.79;0.2
2058;Sergio Reguil�n;ESP;DF;Atl�tico Madrid;La Liga;264;0;87;0;0;0
2059;Bobby Reid;JAM;FWDF;Fulham;Premier League;3022;22;1817;4;1.24;0.45
2060;Pepe Reina;ESP;GK;Villarreal;La Liga;405;5;450;0;0;0
2061;Jeff Reine-Ad�la�de;FRA;MF;Troyes;Ligue 1;251;0;23;0;0;0
2062;Jeff Reine-Ad�la�de;FRA;MF;Lyon;Ligue 1;2514;1;336;0;2.7;1.89
2063;Reinier;BRA;MFFW;Girona;La Liga;217;3;313;1;1.14;0.57
2064;Rocco Reitz;GER;MF;M'Gladbach;Bundesliga;201;0;3;0;0;0
2065;Karim Rekik;NED;DF;Sevilla;La Liga;2810;9;664;1;0.68;0.14
2066;�lex Remiro;ESP;GK;Real Sociedad;La Liga;2720;20;1800;0;0;0
2067;Panagiotis Retsos;GRE;DF;Hellas Verona;Serie A;242;1;122;0;0.71;0
2068;Marco Reus;GER;MF;Dortmund;Bundesliga;3312;9;779;2;2.07;0.46
2069;Alejandro Revuelta Montero;ESP;DF;Getafe;La Liga;221;0;1;0;0;0
2070;Elvis Rexhbe�aj;GER;MF;Augsburg;Bundesliga;2519;19;1603;0;0.51;0.17
2071;Gio Reyna;USA;FWMF;Dortmund;Bundesliga;2014;4;503;5;2.68;1.07
2072;Chadi Riad;ESP;MF;Barcelona;La Liga;191;0;2;0;0;0
2073;Nico Ribaudo;ESP;FWMF;Espanyol;La Liga;2114;6;381;0;1.9;0.24
2074;Alexsandro Ribeiro;BRA;DF;Lille;Ligue 1;238;4;454;1;0.4;0.2
2075;Franck Rib�ry;FRA;MF;Salernitana;Serie A;391;0;37;0;0;0
2076;Samuele Ricci;ITA;MF;Torino;Serie A;2115;13;1197;1;0.83;0.3
2077;Declan Rice;ENG;MF;West Ham;Premier League;2422;22;1980;1;1.14;0.18
2078;Chris Richards;USA;DF;Crystal Palace;Premier League;227;3;348;0;1.03;0
2079;Richarlison;BRA;MFFW;Tottenham;Premier League;2514;5;503;0;2.5;0.89
2080;Marco Richter;GER;MFFW;Hertha BSC;Bundesliga;2516;9;860;3;2.92;0.94
2081;Diego Rico;ESP;DF;Real Sociedad;La Liga;2913;11;1044;0;0.34;0.09
2082;Ja�ro Riedewald;NED;DFFW;Crystal Palace;Premier League;264;0;49;0;0;0
2083;Manuel Riemann;GER;GK;Bochum;Bundesliga;3420;20;1800;0;0;0
2084;Tom�s Rinc�n;VEN;MF;Sampdoria;Serie A;3518;16;1324;0;0.61;0.2
2085;R�my Riou;FRA;GK;Lyon;Ligue 1;354;3;331;0;0;0
2086;Renaud Ripart;FRA;FWMF;Troyes;Ligue 1;2919;11;1010;3;2.77;0.98
2087;Rodrigo Riquelme;ESP;MFFW;Girona;La Liga;2220;14;1271;3;2.41;0.92
2088;Matt Ritchie;SCO;FW;Newcastle Utd;Premier League;332;0;4;0;0;0
2089;Sergi Roberto;ESP;DF;Barcelona;La Liga;3112;5;544;2;1;0.5
2090;Lucas Robertone;ARG;MF;Almer�a;La Liga;2520;19;1487;1;1.39;0.3
2091;Andrew Robertson;SCO;DF;Liverpool;Premier League;2818;15;1322;0;0.61;0.07
2092;Antonee Robinson;USA;DF;Fulham;Premier League;2520;20;1738;0;0.05;0
2093;Joel Roca;ESP;MFFW;Girona;La Liga;174;0;67;0;2.86;0
2094;Marc Roca;ESP;MF;Leeds United;Premier League;2620;19;1461;1;0.93;0.37
2095;Enzo Roco;CHI;DF;Elche;La Liga;3015;14;1155;0;0.47;0.08
2096;Marek Rod�k;SVK;GK;Fulham;Premier League;262;2;180;0;0;0
2097;Sebastian Rode;GER;MF;Eint Frankfurt;Bundesliga;3216;9;720;3;0.5;0.38
2098;Joe Rodon;WAL;DF;Rennes;Ligue 1;2513;13;1168;1;0.54;0.15
2099;Rodri;ESP;MF;Manchester City;Premier League;2620;20;1733;1;1.61;0.36
2100;Rodrigo;ESP;FWMF;Leeds United;Premier League;3118;17;1296;10;3.61;1.32
2101;Rodrigo;ESP;FWMF;Betis;La Liga;2216;12;902;2;0.8;0.3
2102;�ngel Rodr�guez;ESP;FWMF;Mallorca;La Liga;358;1;208;0;3.04;0.87
2103;�scar Rodr�guez Arnaiz;ESP;MF;Celta Vigo;La Liga;2419;14;1198;2;2.26;1.05
2104;Dani Rodr�guez;ESP;MF;Mallorca;La Liga;3420;15;1174;1;0.85;0.38
2105;Guido Rodr�guez;ARG;MF;Betis;La Liga;2818;17;1478;0;0.55;0.24
2106;Pablo Rodr�guez;ESP;FWMF;Lecce;Serie A;214;0;54;0;0;0
2107;Ricardo Rodr�guez;SUI;DF;Torino;Serie A;3019;14;1373;0;0.39;0.13
2108;Rodrygo;BRA;FW;Real Madrid;La Liga;2218;12;1189;4;3.79;0.98
2109;Mads Roerslev;DEN;DF;Brentford;Premier League;2314;10;933;0;0.29;0
2110;Agust�n Rogel;URU;DF;Hertha BSC;Bundesliga;2510;9;810;0;0.33;0
2111;Rog�rio;BRA;DF;Sassuolo;Serie A;2520;19;1648;0;0.33;0.05
2112;Alessio Romagnoli;ITA;DF;Lazio;Serie A;2821;20;1772;1;0.36;0.1
2113;Cristian Romero;ARG;DF;Tottenham;Premier League;2414;13;1194;0;0.45;0.15
2114;Iv�n Romero;ESP;MF;Sevilla;La Liga;211;0;11;0;0;0
2115;Luka Romero;ARG;FW;Lazio;Serie A;185;1;138;1;2.67;0.67
2116;Oriol Romeu;ESP;MF;Southampton;Premier League;311;1;74;0;0;0
2117;Oriol Romeu;ESP;MF;Girona;La Liga;3117;17;1530;1;0.94;0.18
2118;Cristiano Ronaldo;POR;FW;Manchester Utd;Premier League;3810;4;525;1;4.31;1.03
2119;Connor Ronan;IRL;MF;Wolves;Premier League;241;0;1;0;0;0
2120;Salom�n Rond�n;VEN;FW;Everton;Premier League;337;1;109;0;3.33;0.83
2121;Valentin Rongier;FRA;MF;Marseille;Ligue 1;2822;20;1772;1;0.61;0.1
2122;Marten de Roon;NED;MF;Atalanta;Serie A;3120;19;1614;0;0.45;0.06
2123;Pablo Rosario;NED;MFDF;Nice;Ligue 1;2617;9;984;0;0.46;0
2124;Tom Rothe;GER;DF;Dortmund;Bundesliga;181;0;14;0;0;0
2125;Joe Rothwell;ENG;MFDF;Bournemouth;Premier League;287;1;157;0;0.59;0.59
2126;Anthony Rouault;FRA;DF;Toulouse;Ligue 1;2122;22;1972;2;0.55;0.27
2127;J�r�me Roussillon;FRA;MFDF;Wolfsburg;Bundesliga;304;0;22;0;0;0
2128;J�r�me Roussillon;FRA;DF;Union Berlin;Bundesliga;304;2;161;0;1.11;0.56
2129;Nicol� Rovella;ITA;MF;Monza;Serie A;2112;10;879;0;0.92;0.1
2130;Nicol� Rovella;ITA;MF;Juventus;Serie A;213;0;27;0;6.67;0
2131;Amir Rrahmani;KVX;DF;Napoli;Serie A;2814;13;1206;1;0.9;0.07
2132;Ruan;BRA;DF;Sassuolo;Serie A;238;6;506;0;0.36;0
2133;Rub�n;ESP;DFMF;Espanyol;La Liga;229;3;352;0;1.54;0
2134;Antonio R�diger;GER;DF;Real Madrid;La Liga;2918;13;1226;1;1.03;0.22
2135;Sebastian Rudy;GER;MF;Hoffenheim;Bundesliga;3213;3;419;0;0.21;0.21
2136;Daniele Rugani;ITA;DF;Juventus;Serie A;283;3;258;0;0.69;0.34
2137;Matteo Ruggeri;ITA;DFMF;Atalanta;Serie A;2010;4;462;0;0.98;0
2138;M�rio Rui;POR;DF;Napoli;Serie A;3117;16;1359;0;0.53;0.13
2139;Aitor Ruibal;ESP;DFFW;Betis;La Liga;2617;8;827;0;0.98;0.22
2140;Kays Ruiz;MAR;MF;Auxerre;Ligue 1;201;1;62;0;0;0
2141;Fabi�n Ruiz Pe�a;ESP;MF;Paris S-G;Ligue 1;2614;11;941;1;1.24;0.19
2142;V�ctor Ruiz;ESP;DF;Betis;La Liga;346;3;362;0;0.25;0
2143;Ger�nimo Rulli;ARG;GK;Villarreal;La Liga;3014;14;1260;0;0;0
2144;Franco Russo;ARG;DF;Mallorca;La Liga;283;2;145;0;0;0
2145;Georginio Rutter;FRA;FW;Leeds United;Premier League;202;0;52;0;0;0
2146;Georginio Rutter;FRA;FW;Hoffenheim;Bundesliga;2015;11;1009;2;2.41;1.25
2147;Julian Ryerson;NOR;DF;Union Berlin;Bundesliga;2513;12;1037;0;1.39;0.43
2148;Julian Ryerson;NOR;DF;Dortmund;Bundesliga;254;4;358;1;1.25;0.5
2149;Frederik R�nnow;DEN;GK;Union Berlin;Bundesliga;3016;16;1440;0;0;0
2150;Jos� S�;POR;GK;Wolves;Premier League;3022;22;1980;0;0;0
2151;Youssouf Sabaly;SEN;DF;Betis;La Liga;2914;11;996;0;0.45;0.09
2152;Halid �abanovi?;BIH;DFFW;Angers;Ligue 1;235;4;267;0;0;0
2153;Abdelhamid Sabiri;MAR;MFFW;Sampdoria;Serie A;2613;11;914;1;2.45;0.78
2154;Marcel Sabitzer;AUT;MF;Manchester Utd;Premier League;282;1;91;0;3;1
2155;Marcel Sabitzer;AUT;MF;Bayern Munich;Bundesliga;2815;7;628;1;2.14;0.71
2156;Falaye Sacko;MLI;DF;Montpellier;Ligue 1;2719;14;1256;0;0.21;0
2157;Umar Sadiq;NGA;FW;Almer�a;La Liga;263;3;240;2;2.59;1.11
2158;Umar Sadiq;NGA;FW;Real Sociedad;La Liga;262;1;82;1;1.11;1.11
2159;Alexis Saelemaekers;BEL;FWDF;Milan;Serie A;2314;8;687;0;1.45;0.39
2160;Wesley Sa�d;FRA;FWMF;Lens;Ligue 1;2717;6;597;5;3.64;1.36
2161;Allan Saint-Maximin;FRA;FW;Newcastle Utd;Premier League;2514;6;635;1;2.39;0.85
2162;Th�o Sainte-Luce;FRA;DF;Montpellier;Ligue 1;245;5;355;1;0.77;0.51
2163;Samuel S�iz;ESP;MF;Girona;La Liga;328;1;240;2;0.74;0.37
2164;Bukayo Saka;ENG;FW;Arsenal;Premier League;2121;21;1801;7;2.45;0.75
2165;Hamza Sakhi;MAR;MF;Auxerre;Ligue 1;2622;18;1567;1;1.61;0.46
2166;Mamadou Sakho;FRA;DF;Montpellier;Ligue 1;3210;5;516;1;0.53;0.35
2167;Jacopo Sala;ITA;MF;Spezia;Serie A;316;1;112;0;0;0
2168;Ibrahim Salah;BEL;MF;Rennes;Ligue 1;211;0;7;0;0;0
2169;Mohamed Salah;EGY;FW;Liverpool;Premier League;3020;20;1776;7;3.15;1.22
2170;Amine Salama;FRA;FWMF;Angers;Ligue 1;2220;10;998;3;1.8;0.72
2171;William Saliba;FRA;DF;Arsenal;Premier League;2121;21;1875;2;0.24;0.14
2172;Dikeni Salifou;TOG;MF;Werder Bremen;Bundesliga;191;0;1;0;0;0
2173;Mohammed Salisu;GHA;DF;Southampton;Premier League;2321;21;1889;0;0.76;0.19
2174;Roland Sallai;HUN;MFFW;Freiburg;Bundesliga;2510;6;475;0;3.4;0.94
2175;Yoann Salmier;GUF;DF;Troyes;Ligue 1;3020;20;1697;1;0.53;0.16
2176;Salvi;ESP;FWMF;Rayo Vallecano;La Liga;3112;3;276;0;0.65;0.65
2177;Lazar Samardzic;GER;MF;Udinese;Serie A;2020;7;836;4;3.33;1.29
2178;Diadie Samass�kou;MLI;MFFW;Hoffenheim;Bundesliga;272;1;34;0;0;0
2179;Mama Samba Bald�;GNB;FW;Troyes;Ligue 1;2720;19;1576;9;3.14;0.97
2180;Brice Samba;CGO;GK;Lens;Ligue 1;2822;22;1980;0;0;0
2181;Albert Sambi Lokonga;BEL;MF;Arsenal;Premier League;236;2;198;0;0;0
2182;Albert Sambi Lokonga;BEL;MF;Crystal Palace;Premier League;232;0;54;0;0;0
2183;Junior Sambia;FRA;DFMF;Salernitana;Serie A;2610;3;319;0;1.43;0.57
2184;Samuel;BRA;FWMF;Valencia;La Liga;2321;21;1781;2;2.73;1.06
2185;Fede San Emeterio;ESP;MF;C�diz;La Liga;2517;13;972;0;0.28;0
2186;Antonio Sanabria;PAR;FW;Torino;Serie A;2617;12;1093;4;2.15;0.74
2187;Leandro Sanca;POR;FWMF;Spezia;Serie A;234;0;32;0;0;0
2188;Oihan Sancet;ESP;MF;Athletic Club;La Liga;2221;19;1415;8;2.04;0.7
2189;Renato Sanches;POR;MF;Paris S-G;Ligue 1;2514;3;424;2;1.28;0.85
2190;Alexis S�nchez;CHI;FW;Marseille;Ligue 1;3420;17;1468;9;2.39;1.1
2191;Antonio S�nchez;ESP;MF;Mallorca;La Liga;2618;7;639;0;1.41;0.7
2192;Davinson S�nchez;COL;DF;Tottenham;Premier League;2613;6;573;0;0.63;0.31
2193;Iv�n S�nchez;ESP;MFFW;Valladolid;La Liga;3015;9;708;0;1.52;0.63
2194;Javi S�nchez;ESP;DF;Valladolid;La Liga;2517;17;1431;1;0.5;0.06
2195;Manuel S�nchez;ESP;DF;Osasuna;La Liga;2215;8;834;0;0.54;0.11
2196;Robert S�nchez;ESP;GK;Brighton;Premier League;2521;21;1890;0;0;0
2197;Jadon Sancho;ENG;FW;Manchester Utd;Premier League;2211;10;746;3;0.96;0.6
2198;Alex Sandro;BRA;DF;Juventus;Serie A;3217;13;1140;0;0.24;0
2199;Leroy San�;GER;MFFW;Bayern Munich;Bundesliga;2718;13;1223;6;3.68;1.47
2200;Sidi San�;GER;FW;Schalke 04;Bundesliga;191;0;25;0;0;0
2201;Morgan Sanson;FRA;MF;Aston Villa;Premier League;282;0;11;0;0;0
2202;Morgan Sanson;FRA;MF;Strasbourg;Ligue 1;283;3;192;0;0.95;0
2203;Nicola Sansone;ITA;FW;Bologna;Serie A;3110;5;421;1;2.98;0.64
2204;Baptiste Santamaria;FRA;MF;Rennes;Ligue 1;2710;9;776;1;1.05;0.58
2205;Riccardo Saponara;ITA;FW;Fiorentina;Serie A;3117;7;728;2;2.84;0.99
2206;Pablo Sarabia;ESP;FW;Wolves;Premier League;303;2;194;0;2.27;0
2207;Pablo Sarabia;ESP;FWMF;Paris S-G;Ligue 1;3014;3;370;0;1.46;0.49
2208;Muhammed Saracevic Cham;AUT;MF;Clermont Foot;Ligue 1;2223;14;1228;4;2.13;0.74
2209;Jeremy Sarmiento;ECU;MF;Brighton;Premier League;207;1;165;0;2.78;1.11
2210;Amin Sarr;SWE;FWMF;Lyon;Ligue 1;212;0;50;0;1.67;1.67
2211;Malang Sarr;FRA;DF;Monaco;Ligue 1;249;4;356;0;0;0
2212;Martin Satriano;URU;FW;Empoli;Serie A;2120;16;1239;1;2.1;0.58
2213;T�ji Savanier;FRA;MF;Montpellier;Ligue 1;3118;18;1559;7;1.79;0.69
2214;Esteban Saveljich;MNE;FW;Rayo Vallecano;La Liga;311;0;1;0;0;0
2215;Stefan Savi?;MNE;DF;Atl�tico Madrid;La Liga;3213;13;1154;0;0;0
2216;Joe Scally;USA;DF;M'Gladbach;Bundesliga;2018;17;1514;0;0.3;0.06
2217;Giorgio Scalvini;ITA;DF;Atalanta;Serie A;1918;15;1231;2;0.73;0.29
2218;Gianluca Scamacca;ITA;FW;West Ham;Premier League;2416;11;926;3;2.91;0.97
2219;Gustavo Scarpa;BRA;MFFW;Nott'ham Forest;Premier League;294;2;160;0;3.33;0.56
2220;Kevin Schade;GER;FWMF;Brentford;Premier League;213;0;27;0;0;0
2221;Kevin Schade;GER;FWMF;Freiburg;Bundesliga;218;1;182;1;2;0.5
2222;Andr�s Sch�fer;HUN;MF;Union Berlin;Bundesliga;2313;9;754;0;0.71;0.12
2223;Fabian Sch�r;SUI;DF;Newcastle Utd;Premier League;3121;21;1873;1;1.54;0.43
2224;Derry Scherhant;GER;FW;Hertha BSC;Bundesliga;205;1;145;0;1.88;0
2225;Patrik Schick;CZE;FW;Leverkusen;Bundesliga;2711;10;858;2;2.95;1.26
2226;Kingsley Schindler;GER;DFMF;K�ln;Bundesliga;2916;3;567;0;0;0
2227;Xaver Schlager;AUT;MF;RB Leipzig;Bundesliga;2516;14;1264;1;0.29;0.07
2228;Keven Schlotterbeck;GER;DF;Freiburg;Bundesliga;252;0;14;0;0;0
2229;Keven Schlotterbeck;GER;DF;Bochum;Bundesliga;254;3;287;1;0.94;0.31
2230;Nico Schlotterbeck;GER;DF;Dortmund;Bundesliga;2320;20;1734;3;0.67;0.21
2231;Jeffrey Schlupp;GHA;MF;Crystal Palace;Premier League;3022;19;1630;1;0.88;0.33
2232;Kasper Schmeichel;DEN;GK;Nice;Ligue 1;3621;21;1890;0;0;0
2233;Romano Schmid;AUT;MF;Werder Bremen;Bundesliga;2315;10;943;0;0.86;0
2234;Niklas Schmidt;GER;MF;Werder Bremen;Bundesliga;2412;4;502;1;1.61;0.54
2235;Benno Schmitz;GER;DF;K�ln;Bundesliga;2818;17;1393;1;0.32;0.06
2236;Jerdy Schouten;NED;MF;Bologna;Serie A;2617;13;1158;0;0.31;0.08
2237;Perr Schuurs;NED;DF;Torino;Serie A;2316;15;1200;0;0.53;0.08
2238;Marvin Schw�be;GER;GK;K�ln;Bundesliga;2719;19;1710;0;0;0
2239;Alexander Schwolow;GER;GK;Schalke 04;Bundesliga;3017;17;1530;0;0.06;0
2240;Demba Seck;SEN;FWMF;Torino;Serie A;2210;5;361;0;1.75;0.5
2241;Haris Seferovi?;SUI;MF;Celta Vigo;La Liga;301;0;27;0;0;0
2242;Jacopo Segre;ITA;DF;Torino;Serie A;251;0;21;0;0;0
2243;Paul Seguin;GER;MF;Union Berlin;Bundesliga;2713;3;440;1;1.22;0.41
2244;Alidu Seidu;GHA;DF;Clermont Foot;Ligue 1;2220;20;1753;0;0.26;0.05
2245;Davie Selke;GER;FW;Hertha BSC;Bundesliga;2813;3;282;1;1.61;0.97
2246;Davie Selke;GER;FW;K�ln;Bundesliga;284;1;122;0;0;0
2247;Matz Sels;BEL;GK;Strasbourg;Ligue 1;3022;22;1980;0;0;0
2248;N�lson Semedo;POR;DF;Wolves;Premier League;2920;15;1272;0;0.21;0
2249;Vivaldo Semedo;POR;FW;Udinese;Serie A;181;0;1;0;0;0
2250;Antoine Semenyo;GHA;FWMF;Bournemouth;Premier League;232;1;102;0;0.91;0
2251;Marvin Senaya;TOG;DF;Strasbourg;Ligue 1;221;0;9;0;0;0
2252;Marcos Senesi;ARG;DF;Bournemouth;Premier League;2518;17;1428;1;0.13;0.06
2253;Stefano Sensi;ITA;MF;Monza;Serie A;2714;12;966;2;1.21;0.56
2254;Jaime Seoane;ESP;MF;Getafe;La Liga;2611;2;287;0;0.63;0
2255;Luigi Sepe;ITA;GK;Salernitana;Serie A;3115;15;1350;0;0;0
2256;Suat Serdar;GER;MF;Hertha BSC;Bundesliga;2518;16;1264;4;1.29;0.36
2257;Leonardo Sernicola;ITA;DF;Cremonese;Serie A;2517;15;1355;1;1.19;0.26
2258;Ryan Sessegnon;ENG;DF;Tottenham;Premier League;2217;9;813;2;2;0.67
2259;Stephan El Shaarawy;ITA;DFMF;Roma;Serie A;3016;5;709;3;2.15;1.14
2260;Luke Shaw;ENG;DF;Manchester Utd;Premier League;2718;17;1503;1;0.36;0.18
2261;Jonjo Shelvey;ENG;MF;Newcastle Utd;Premier League;303;0;37;0;0;0
2262;Jonjo Shelvey;ENG;MF;Nott'ham Forest;Premier League;301;0;35;0;0;0
2263;Eldor Shomurodov;UZB;FW;Spezia;Serie A;272;2;165;0;1.67;0
2264;Eldor Shomurodov;UZB;FW;Roma;Serie A;276;1;119;0;4.62;2.31
2265;Kaj Sierhuis;NED;FW;Reims;Ligue 1;242;0;19;0;0;0
2266;Vincent Sierro;SUI;MFFW;Toulouse;Ligue 1;273;0;41;0;0;0
2267;Kiliann Sildillia;FRA;DFMF;Freiburg;Bundesliga;2018;17;1445;0;0.5;0
2268;Andr� Silva;POR;FW;RB Leipzig;Bundesliga;2720;14;1198;4;2.93;1.28
2269;Bernardo Silva;POR;MFFW;Manchester City;Premier League;2820;16;1410;2;1.08;0.32
2270;Caio Henrique Oliveira Silva;BRA;DF;Monaco;Ligue 1;2520;19;1712;1;0.47;0.32
2271;David Silva;ESP;MF;Real Sociedad;La Liga;3716;15;1115;1;1.21;0.65
2272;Rui Silva;POR;GK;Betis;La Liga;2918;18;1620;0;0;0
2273;Thiago Silva;BRA;DF;Chelsea;Premier League;3820;19;1794;0;0.5;0.05
2274;Marco Silvestri;ITA;GK;Udinese;Serie A;3121;21;1890;0;0;0
2275;Abdallah Sima;SEN;FW;Angers;Ligue 1;2118;10;931;2;2.33;0.49
2276;Mohamed Simakan;FRA;DF;RB Leipzig;Bundesliga;2212;11;824;1;0.76;0.22
2277;Giovanni Simeone;ARG;FW;Napoli;Serie A;2712;0;180;3;2.5;2
2278;Ellis Simms;ENG;FW;Everton;Premier League;222;0;17;0;0;0
2279;Eduardo Sim�es;POR;DF;Hoffenheim;Bundesliga;204;1;88;0;0;0
2280;Moses Simon;NGA;FWMF;Nantes;Ligue 1;2719;19;1565;5;1.32;0.34
2281;Unai Sim�n;ESP;GK;Athletic Club;La Liga;2521;21;1890;0;0;0
2282;Lassine Sinayoko;MLI;MFFW;Auxerre;Ligue 1;2321;14;1188;0;2.05;0.45
2283;Wilfried Singo;CIV;DF;Torino;Serie A;2216;11;1071;0;1.18;0.25
2284;Luis Sinisterra;COL;FW;Leeds United;Premier League;2312;8;537;2;2.17;0.83
2285;Daley Sinkgraven;NED;DFMF;Leverkusen;Bundesliga;277;3;258;0;1.03;0.34
2286;Tobias Sippel;GER;GK;M'Gladbach;Bundesliga;343;3;270;0;0;0
2287;Hugo Siquet;BEL;DF;Freiburg;Bundesliga;202;0;17;0;0;0
2288;Ibrahima Sissoko;FRA;MF;Strasbourg;Ligue 1;2512;4;486;0;1.11;0
2289;Moussa Sissoko;FRA;MF;Nantes;Ligue 1;3315;13;1147;1;0.79;0.24
2290;Tim Skarke;GER;DFMF;Union Berlin;Bundesliga;263;0;53;0;6.67;3.33
2291;Tim Skarke;GER;FWMF;Schalke 04;Bundesliga;263;3;212;0;2.92;0.83
2292;Ellyes Skhiri;TUN;MF;K�ln;Bundesliga;2718;18;1596;3;1.07;0.23
2293;Oliver Skipp;ENG;MF;Tottenham;Premier League;228;3;198;0;0.45;0.45
2294;Leo Skiri �stig�rd;NOR;DF;Napoli;Serie A;234;2;220;0;0.83;0
2295;?ukasz Skorupski;POL;GK;Bologna;Serie A;3121;21;1890;0;0;0
2296;Robert Skov;DEN;DF;Hoffenheim;Bundesliga;2616;14;1051;3;2.91;0.85
2297;Milan �kriniar;SVK;DF;Inter;Serie A;2820;19;1679;0;0.43;0.11
2298;Naatan Skytt�;FIN;MF;Toulouse;Ligue 1;202;0;23;0;3.33;0
2299;Islam Slimani;ALG;FW;Brest;Ligue 1;3416;11;986;1;1.27;0.18
2300;Chris Smalling;ENG;DF;Roma;Serie A;3322;21;1953;3;0.55;0.14
2301;Adam Smith;ENG;DF;Bournemouth;Premier League;3121;21;1805;0;0.15;0.05
2302;Emile Smith Rowe;ENG;MFFW;Arsenal;Premier League;225;0;52;0;3.33;1.67
2303;Hrvoje Smol?i?;CRO;DF;Eint Frankfurt;Bundesliga;227;2;291;0;0.31;0
2304;C�dric Soares;POR;DF;Arsenal;Premier League;312;0;29;0;0;0
2305;C�dric Soares;POR;DF;Fulham;Premier League;311;0;1;0;0;0
2306;Danilo Soares;BRA;DF;Bochum;Bundesliga;3114;14;1130;0;0.08;0
2307;Eduard Sobol;UKR;DFMF;Strasbourg;Ligue 1;273;2;177;0;0.5;0
2308;Rub�n Sobrino;ESP;FWMF;C�diz;La Liga;3017;13;1178;1;1.3;0.61
2309;Alex Sola;ESP;DF;Real Sociedad;La Liga;235;3;275;0;1.29;0.32
2310;Dominic Solanke;ENG;FWMF;Bournemouth;Premier League;2517;16;1431;3;2.26;1.01
2311;Augusto Solari;ARG;MFFW;Celta Vigo;La Liga;318;2;194;0;0.91;0
2312;Ola Solbakken;NOR;MFFW;Roma;Serie A;243;0;7;0;0;0
2313;Nikola Soldo;CRO;DF;K�ln;Bundesliga;226;5;503;0;1.07;0
2314;Carlos Soler;ESP;MF;Valencia;La Liga;263;3;242;1;1.48;0.37
2315;Carlos Soler;ESP;MF;Paris S-G;Ligue 1;2615;9;727;2;0.86;0.49
2316;Fran�ois-Joseph Sollacaro;FRA;GK;Ajaccio;Ligue 1;283;3;270;0;0;0
2317;Manor Solomon;ISR;FW;Fulham;Premier League;235;0;79;1;2.22;2.22
