1219:Marcel Artelesa
1220:Roger Hunt
1221:Kálmán Mészöly
1222:Georgi Asparuhov
1223:Ignacio Zoco
1224:Lothar Emmerich
1225:Josep Maria Fusté
1226:Leonel Sánchez
1227:Rubén Marcos
1228:René Brodmann
1229:Luis Artime
1230:Ermindo Onega
1231:Orlando Peçanha
1232:António Simões
1233:Rildo da Costa Menezes
1234:Giacomo Bulgarelli
1235:Sandro Salvadore
1236:Francisco Gento
1237:Manuel Sanchís
1238:Amancio Amaro
1239:René-Pierre Quentin
1240:Pedro Rocha
1241:Julio César Cortés
1242:Hilderaldo Bellini
1243:János Farkas
1244:Gérard Hausser
1245:Enrique Borja
1246:Sandro Mazzola
1247:Paolo Barison
1248:Garrincha
1249:Anatoliy Banishevskiy
1250:Heinz Schneiter
1251:Sigfried Held
1252:Mauro Ramos
1253:Ladislav Novák
1254:Amarildo Tavares da Silveira
1255:Zito
1256:Vavá
1257:Josef Masopust
1258:Jorge Toro
1259:Milan Galić
1260:Jorge Toro
1261:Josef Kadraba
1262:Adolf Scherer
1263:Dražan Jerković
1264:Sergio Navarro
1265:Igor Netto
1266:Leonel Sánchez
1267:Eladio Rojas
1268:Johnny Haynes
1269:Gerry Hitchens
1270:Gyula Grosics
1271:Hans Schäfer
1272:Nikola Kovachev
1273:Antonio Carbajal
1274:Isidoro Díaz
1275:Alfredo del Águila
1276:Václav Mašek
1277:Lorenzo Buffon
1278:Charles Antenen
1279:Bruno Mora
1280:Giacomo Bulgarelli
1281:Efraín Sánchez
1282:Milan Galić
1283:Vojislav Melić
1284:Aleksei Mamykin
1285:Valentin Kozmich Ivanov
1286:José Sasía
1287:Martín Pando
1288:Enrique Collar
1289:Adelardo Rodríguez
1290:Viktor Ponedelnik
1291:Germán Aceros
1292:Marcos Coll
1293:Antonio Rada
1294:Marino Klinger
1295:László Sárosi
1296:Kiril Rakarov
1297:Flórián Albert
1298:Lajos Tichy
1299:Ernő Solymosi
1300:Georgi Sokolov
1301:Albert Brülls
1302:Heinz Schneiter
1303:Bruno Mora
1304:Jaime Ramírez
1305:Rubén Marino Navarro
1306:Jimmy Greaves
1307:José Sanfilippo
1308:Ángel Cabrera
1309:Joan Segarra
1310:Rolf Wüthrich
1311:Francisco Zuluaga
1312:Mário Zagallo
1313:Nils Liedholm
1314:Nils Liedholm
1315:Agne Simonsson
1316:Armand Penverne
1317:Just Fontaine
1318:Yvon Douis
1319:Hans Cieslarczyk
1320:Helmut Rahn
1321:Hans Schäfer
1322:Lennart Skoglund
1323:Gunnar Gren
1324:Kurt Hamrin
1325:Robert Jonquet
1326:Didi
1327:Roger Piantoni
1328:Danny Blanchflower
1329:Maryan Wisnieski
1330:Branko Zebec
1331:Dave Bowen
1332:Nikita Simonyan
1333:Peter McParland
1334:Zdeněk Zikán
1335:József Bozsik
1336:Ivor Allchurch
1337:Terry Medwin
1338:Billy Wright
1339:Bengt Gustavsson
1340:Juan Bautista Agüero
1341:José Parodi
1342:Juan Bautista Agüero
1343:Jorge Lino Romero
1344:Radivoje Ognjanović
1345:Todor Veselinović
1346:Zdravko Rajkov
1347:Pedro Dellacha
1348:Milan Dvořák
1349:Jiří Feureisl
1350:Václav Hovorka
1351:Gerhard Hanappi
1352:Johnny Haynes
1353:Derek Kevan
1354:Karl Koller
1355:Alfred Körner
1356:Nándor Hidegkuti
1357:Károly Sándor
1358:József Bencsics
1359:Bobby Evans
1360:Raymond Kopa
1361:Sammy Baird
1362:Anatoli Ilyin
1363:Norberto Menéndez
1364:Ludovico Avio
1365:Roger Marche
1366:Aleksandar Petaković
1367:Tommy Younger
1368:Cayetano Ré
1369:Jackie Mudie
1370:Bobby Collins
1371:Jaime Belmonte
1372:József Bozsik
1373:John Charles
1374:Jimmy Murray
1375:José Altafini
1376:Nílton Santos
1377:Nikita Simonyan
1378:Aleksandr Ivanov
1379:Jean Vincent
1380:Florencio Amarilla
1381:Oreste Corbatta
1382:Fritz Walter
1383:Ferenc Puskás
1384:Max Morlock
1385:Ferenc Puskás
1386:Zoltán Czibor
1387:Ernst Ocwirk
1388:William Martínez
1389:Ernst Ocwirk
1390:Juan Hohberg
1391:Nándor Hidegkuti
1392:Sándor Kocsis
1393:Ottmar Walter
1394:Erich Probst
1395:Rajko Mitić
1396:Bauer
1397:Júlio Botelho
1398:Obdulio Varela
1399:Carlos Borges
1400:Obdulio Varela
1401:Juan Alberto Schiaffino
1402:Javier Ambrois
1403:Nat Lofthouse
1404:Tom Finney
1405:Roger Bocquet
1406:Robert Ballaman
1407:Josef Hügi
1408:Theodor Wagner
1409:Lefter Küçükandonyadis
1410:Fritz Walter
1411:Mustafa Ertan
1412:Lefter Küçükandonyadis
1413:Egisto Pandolfini
1414:Jacques Fatton
1415:Fulvio Nesti
1416:Alfred Pfaff
1417:Richard Herrmann
1418:Turgay Şeren
1419:Park Kyu-chung
1420:Suat Mamat
1421:Burhan Sargun
1422:Erol Keskin
1423:Joseph Mermans
1424:Carlo Galli
1425:Amleto Frignani
1426:Benito Lorenzi
1427:Léopold Anoul
1428:Jimmy Mullen
1429:Dennis Wilshaw
1430:Willie Cunningham
1431:Óscar Míguez
1432:Julio Abbadie
1433:Branko Zebec
1434:Ernst Stojaspal
1435:José Naranjo
1436:José Luis Lamadrid
1437:Tomás Balcázar
1438:Giampiero Boniperti
1439:Giampiero Boniperti
1440:Min Byung-dae
1441:Mihály Lantos
1442:Péter Palotás
1443:Bernhard Klodt
1444:Ivor Broadis
1445:Henri Coppens
1446:Stjepan Bobek
1447:Baltazar
1448:José Lázaro Robles
1449:Kurt Schmied
1450:Erik Nilsson
1451:Telmo Zarra
1452:Stig Sundqvist
1453:Bror Mellberg
1454:Karl-Erik Palmér
1455:Telmo Zarra
1456:Augusto da Costa
1457:Alcides Ghiggia
1458:Friaça
1459:Agustín Gaínza
1460:Jair da Rosa Pinto
1461:Francisco Aramburu
1462:Ademir
1463:Zizinho
1464:Silvestre Igoa
1465:Maneca
1466:Estanislau Basora
1467:Sergio Livingstone
1468:Walter Bahr
1469:George Robledo
1470:Atilio Cremaschi
1471:Andrés Prieto
1472:Fernando Riera
1473:Frank Wallace
1474:Riccardo Carapellese
1475:César López Fretes
1476:Riccardo Carapellese
1477:Egisto Pandolfini
1478:José Bustamante
1479:Ernesto Vidal
1480:Julio Pérez
1481:Horacio Casarín
1482:René Bader
1483:Charles Antenen
1484:Horacio Casarín
1485:Zlatko Čajkovski
1486:Ed McIlvenny
1487:César López Fretes
1488:Atilio López
1489:Alfred Bickel
1490:Alfredo II
1491:Ivica Horvat
1492:Stjepan Bobek
1493:Željko Čajkovski
1494:Kosta Tomašević
1495:Hasse Jeppson
1496:Sune Andersson
1497:Ermes Muccinelli
1498:Stan Mortensen
1499:Wilf Mannion
1500:Ignacio Eizaguirre
1501:Harry Keough
1502:Gino Pariani
1503:Rajko Mitić
1504:Tihomir Ognjanov
1505:Alfonso Montemayor
1506:Leônidas
1507:Kurt Svanström
1508:Romeu Pellicciari
1509:José Perácio
1510:Sven Jonasson
1511:Arne Nyberg
1512:Giuseppe Meazza
1513:György Sárosi
1514:Gino Colaussi
1515:Silvio Piola
1516:Pál Titkos
1517:György Sárosi
1518:Tore Keller
1519:Gyula Zsengellér
1520:Martim Mércio da Silveira
1521:Jaroslav Burgr
1522:Roberto
1523:Vlastimil Kopecký
1524:Tomás Fernández
1525:Harry Andersson
1526:Gustav Wetterström
1527:Tore Keller
1528:František Plánička
1529:André Abegglen
1530:Étienne Mattler
1531:Oscar Heisserer
1532:Severino Minelli
1533:Fritz Szepan
1534:Eugen Walaschek
1535:Alfred Bickel
1536:André Abegglen
1537:Wilhelm Hahnemann
1538:Ștefan Dobay
1539:Héctor Socorro
1540:Tomás Fernández
1541:Ștefan Dobay
1542:Nils Eriksen
1543:Pietro Ferraris
1544:Arne Brustad
1545:Nicolae Kovács
1546:José Magriñá
1547:Silviu Bindea
1548:Iuliu Barátky
1549:Frans Alfred Meeng
1550:Vilmos Kohut
1551:Géza Toldi
1552:Émile Stijnen
1553:Émile Veinante
1554:Jean Nicolas
1555:Henri Isemborghs
1556:Władysław Szczepaniak
1557:Ernst Wilimowski
1558:Puck van Heel
1559:Josef Košťálek
1560:Josef Zeman
1561:Oldřich Nejedlý
1562:Hans Mock
1563:Josef Gauchel
1564:Gianpiero Combi
1565:Raimundo Orsi
1566:Angelo Schiavio
1567:Antonín Puč
1568:Johann Horvath
1569:Ernst Lehner
1570:Edmund Conen
1571:Johann Horvath
1572:Karl Sesta
1573:Rudolf Noack
1574:Josef Smistik
1575:Jacinto Quincoces
1576:László Sternberg
1577:Karl Zischek
1578:František Svoboda
1579:Jiří Sobotka
1580:Leopold Kielholz
1581:Willy Jäggi
1582:Ricardo Zamora
1583:Giovanni Ferrari
1584:Luis Regueiro
1585:Nils Rosén
1586:Karl Hohmann
1587:Gösta Dunker
1588:Emerich Vogl
1589:Mahmoud Mokhtar El-Tetsh
1590:Pál Teleki
1591:Jenő Vincze
1592:Abdulrahman Fawzi
1593:Alex Thépot
1594:Matthias Sindelar
1595:Anton Schall
1596:Josef Bican
1597:Kick Smit
1598:Leen Vente
1599:Alfredo Devincenzi
1600:Knut Kroon
1601:Ernesto Belis
1602:Alberto Galateo
1603:José Iraragorri
1604:Isidro Lángara
1605:Félix Welkenhuysen
1606:Stanislaus Kobierski
1607:Otto Siffling
1608:Bernard Voorhoof
1609:Virginio Rosetta
1610:George Moorhouse
1611:Giuseppe Meazza
1612:Aldo Donelli
1613:José Nasazzi
1614:Manuel Ferreira
1615:Pablo Dorado
1616:Pedro Cea
1617:Santos Iriarte
1618:Héctor Castro
1619:Carlos Peucelle
1620:Guillermo Stábile
1621:Milutin Ivković
1622:Peregrino Anselmo
1623:Đorđe Vujadinović
1624:Tom Florie
1625:Luis Monti
1626:Alejandro Scopelli
1627:Jim Brown
1628:Guillermo Subiabre
1629:Mario Evaristo
1630:Guillermo Subiabre
1631:Héctor Scarone
1632:Preguinho
1633:Rafael Méndez
1634:Moderato Wisintainer
1635:Luis Vargas Peña
1636:Pierre Braine
1637:Carlos Schneeberger
1638:Alexandre Villaplane
1639:Ángel Bossio
1640:Rafael Garza Gutiérrez
1641:Adolfo Zumelzú
1642:Francisco Varallo
1643:Manuel Rosas
1644:Roberto Gayón
1645:Antonio Maquilón
1646:Ivan Bek
1647:Blagoje Marjanović
1648:Bert Patenaude
1649:Carlos Vidal
1650:Aleksandar Tirnanić
1651:Plácido Galindo
1652:Adalbert Deșu
1653:Constantin Stanciu
1654:Nicolae Kovács
1655:Luis de Souza Ferreira
1656:Bart McGhee
1657:Tom Florie
1658:Lucien Laurent
1659:Marcel Langiller
1660:André Maschinot
1661:Juan Carreño
